"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-14","0.00","0.0","0.0","26","32","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-15","0.00","0.0","0.0","33","39","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-16","0.00","0.0","0.0","37","46","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-17","0.05","0.0","0.0","38","39","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-18","0.02","0.0","0.0","33","37","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-19","0.14","0.0","0.0","37","43","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-20","0.00","0.0","0.0","41","45","38"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-21","0.43","0.1","0.0","39","44","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-22","0.00","0.0","0.0","24","30","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-23","0.00","0.0","0.0","32","45","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-24","0.00","0.0","0.0","38","45","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-25","0.00","0.0","0.0","41","45","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-26","0.19","2.0","0.0","37","38","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-27","0.66","7.2","5.9","31","32","26"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-28","0.00","0.0","7.1","26","28","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-29","0.08","0.5","5.9","30","33","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-11-30","0.39","2.9","7.1","33","34","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-01","0.07","1.6","7.1","31","32","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-02","0.00","0.0","5.9","20","27","12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-03","0.00","0.0","5.9","27","38","20"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-04","0.00","0.0","5.9","33","39","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-05","0.00","0.0","5.1","29","37","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-06","0.00","0.0","5.1","26","32","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-07","0.00","0.0","5.1","27","42","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-08","0.00","0.0","5.1","36","41","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-09","0.16","2.5","5.1","27","34","-1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-10","0.00","0.0","7.1","2","8","-4"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-11","0.00","0.0","7.1","0","9","-5"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-12","0.12","1.7","7.1","13","19","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-13","0.04","0.5","7.9","15","18","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-14","0.00","0.0","7.9","16","20","1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-15","0.00","0.0","7.9","4","17","-1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-16","0.00","0.0","7.1","19","27","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-17","0.00","0.0","7.1","22","26","2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-18","0.00","0.0","7.1","5","15","-2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-19","0.00","0.0","7.1","17","29","11"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-20","0.00","0.0","7.1","27","39","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-21","0.00","0.0","7.1","26","44","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-22","0.00","0.0","5.9","37","42","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-23","0.00","0.0","5.9","31","39","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-24","0.00","0.0","5.9","35","37","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-25","0.00","0.0","5.9","32","33","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-26","0.00","0.0","5.9","31","33","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-27","0.00","0.0","3.9","27","29","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-28","0.62","0.1","3.9","29","35","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-29","0.40","0.0","3.1","36","42","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-30","0.42","4.9","2.0","32","34","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2019-12-31","0.00","0.0","5.1","22","24","13"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-01","0.00","0.0","5.1","20","36","13"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-02","0.00","0.0","5.1","34","37","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-03","0.00","0.0","3.9","33","36","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-04","0.00","0.0","3.9","26","30","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-05","0.01","0.0","3.9","31","38","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-06","0.00","0.0","3.1","28","36","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-07","0.00","0.0","3.1","28","32","5"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-08","0.00","0.0","3.1","6","17","1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-09","0.00","0.0","3.1","23","36","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-10","0.00","0.0","3.1","22","24","8"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-11","0.00","0.0","3.1","8","16","-1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-12","0.11","0.8","3.1","14","20","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-13","0.10","1.0","3.9","20","28","15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-14","0.01","0.0","5.1","28","32","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-15","0.01","0.0","5.1","19","24","-2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-16","0.00","0.0","5.1","-1","6","-9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-17","0.35","4.7","5.1","7","25","-1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-18","0.06","0.2","9.1","19","26","0"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-19","0.01","0.5","7.9","5","12","0"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-20","0.03","0.4","7.9","9","18","2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-21","0.00","0.0","7.9","8","20","-2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-22","0.17","0.6","7.9","28","37","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-23","0.06","1.0","7.9","32","33","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-24","0.00","0.0","7.9","31","32","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-25","0.00","0.0","7.1","31","33","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-26","0.00","0.0","7.1","27","30","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-27","0.00","0.0","7.1","26","27","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-28","0.00","0.0","7.1","20","22","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-29","0.00","0.0","7.1","19","22","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-30","0.00","0.0","7.1","21","27","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-01-31","0.05","0.6","7.1","28","34","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-01","0.00","0.0","7.1","32","38","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-02","0.00","0.0","5.9","40","46","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-03","0.00","0.0","5.1","32","32","20"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-04","0.00","0.0","5.1","18","24","10"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-05","0.00","0.0","5.1","18","30","11"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-06","0.00","0.0","5.1","22","32","11"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-07","0.03","0.5","5.1","25","30","13"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-08","0.00","0.0","5.1","11","20","-3"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-09","0.38","4.8","5.9","18","27","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-10","0.01","0.2","9.8","15","30","7"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-11","0.00","0.0","9.8","24","30","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-12","0.00","0.0","9.8","29","35","0"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-13","0.00","0.0","9.1","-1","1","-11"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-14","0.00","0.0","9.1","-2","15","-12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-15","0.00","0.0","7.9","23","36","15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-16","0.00","0.0","7.9","22","24","14"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-17","0.16","2.0","7.9","27","35","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-18","0.00","0.0","9.1","22","26","5"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-19","0.00","0.0","9.1","8","14","0"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-20","0.00","0.0","9.1","3","14","-6"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-21","0.00","0.0","7.9","22","37","12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-22","0.00","0.0","7.9","30","42","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-23","0.00","0.0","7.1","35","44","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-24","0.00","0.0","5.1","33","42","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-25","0.00","0.0","3.9","33","38","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-26","0.00","0.0","3.9","27","31","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-27","0.00","0.0","3.9","22","25","15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-28","0.00","0.0","3.9","22","28","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-02-29","0.00","0.0","3.9","24","39","16"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-01","0.00","0.0","3.9","38","50","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-02","0.00","0.0","3.1","35","36","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-03","0.00","0.0","1.2","35","43","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-04","0.00","0.0","0.0","33","42","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-05","0.00","0.0","0.0","38","44","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-06","0.00","0.0","0.0","32","39","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-07","0.00","0.0","0.0","39","53","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-08","0.00","0.0","0.0","52","61","44"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-09","0.00","0.0","0.0","42","48","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-10","0.04","0.3","0.0","33","42","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-11","0.00","0.0","0.0","36","43","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-12","0.09","0.0","0.0","41","43","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-13","0.00","0.0","0.0","33","39","26"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-14","0.00","0.0","0.0","27","35","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-15","0.00","0.0","0.0","30","40","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-16","0.01","0.0","0.0","36","39","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-17","0.00","0.0","0.0","34","44","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-18","0.00","0.0","0.0","40","45","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-19","0.48","0.0","0.0","40","40","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-20","0.00","0.0","0.0","30","34","20"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-21","0.00","0.0","0.0","27","36","20"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-22","0.04","0.2","0.0","34","43","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-23","0.12","0.8","1.2","37","44","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-24","0.00","0.0","0.0","41","50","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-25","0.31","0.0","0.0","44","47","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-26","0.00","0.0","0.0","39","51","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-27","0.03","0.0","0.0","47","60","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-28","1.07","0.0","0.0","47","48","38"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-29","0.22","0.0","0.0","39","49","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-30","0.00","0.0","0.0","45","60","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-03-31","0.00","0.0","0.0","45","54","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-01","0.00","0.0","0.0","44","55","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-02","0.07","0.0","0.0","51","61","40"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-03","0.08","0.0","0.0","37","40","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-04","0.00","0.0","0.0","29","45","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-05","0.00","0.0","0.0","40","56","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-06","0.00","0.0","0.0","49","60","43"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-07","0.03","0.0","0.0","55","70","49"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-08","0.00","0.0","0.0","53","56","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-09","0.03","0.0","0.0","37","42","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-10","0.00","0.0","0.0","37","49","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-11","0.00","0.0","0.0","46","61","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-12","0.60","6.6","0.0","38","44","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-13","0.01","0.2","5.1","29","37","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-14","0.04","0.5","2.0","26","30","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-15","0.00","0.0","0.0","26","35","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-16","0.00","0.0","0.0","34","48","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-17","0.00","0.0","0.0","40","49","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-18","0.00","0.0","0.0","48","67","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-19","0.00","0.0","0.0","46","50","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-20","0.00","0.0","0.0","46","60","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-21","0.00","0.0","0.0","40","50","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-22","0.00","0.0","0.0","51","67","43"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-23","0.00","0.0","0.0","50","59","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-24","0.00","0.0","0.0","53","66","43"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-25","0.00","0.0","0.0","56","71","42"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-26","0.07","0.0","0.0","56","68","45"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-27","0.04","0.0","0.0","60","74","52"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-28","0.83","0.0","0.0","56","62","46"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-29","0.00","0.0","0.0","49","62","42"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-04-30","0.00","0.0","0.0","56","68","44"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-01","0.00","0.0","0.0","62","78","53"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-02","0.00","0.0","0.0","67","75","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-03","0.00","0.0","0.0","59","67","46"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-04","0.00","0.0","0.0","50","60","40"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-05","0.00","0.0","0.0","53","59","47"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-06","0.00","0.0","0.0","56","66","48"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-07","0.00","0.0","0.0","54","60","44"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-08","0.00","0.0","0.0","44","49","35"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-09","0.15","0.0","0.0","45","60","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-10","0.00","0.0","0.0","43","48","38"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-11","0.00","0.0","0.0","47","55","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-12","0.00","0.0","0.0","46","58","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-13","0.04","0.0","0.0","53","63","48"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-14","0.04","0.0","0.0","58","73","52"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-15","0.00","0.0","0.0","60","71","45"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-16","0.46","0.0","0.0","59","63","52"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-17","2.47","0.0","0.0","52","53","49"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-18","0.00","0.0","0.0","56","66","50"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-19","0.00","0.0","0.0","62","71","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-20","0.00","0.0","0.0","66","77","59"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-21","0.00","0.0","0.0","65","66","57"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-22","0.00","0.0","0.0","62","66","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-23","0.24","0.0","0.0","64","71","60"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-24","0.00","0.0","0.0","66","78","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-25","0.16","0.0","0.0","70","78","65"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-26","0.87","0.0","0.0","72","81","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-27","0.42","0.0","0.0","69","78","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-28","0.00","0.0","0.0","69","79","60"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-29","0.00","0.0","0.0","61","66","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-05-30","0.00","0.0","0.0","60","68","49"
